"","RC1","RC3","RC2","RC4","RC5"
"mannerly",-0.210074310987683,-0.133028609790107,0.0574766362357805,-0.125653022079345,-0.00928454250794567
"masculine",0.360833781038142,0.184569909624547,0.0323830325550565,0.0736652331312689,0.32810162182149
"masochistic",0.00671572170586225,0.00555696928156579,-0.0726546792244283,-0.000827475588430959,-0.0107686797286589
"mature",0.00254812697008224,-0.0648572135103552,-0.00331276519006325,-0.174129229451316,-0.0129649308539549
"meddlesome",-0.220790430587423,0.118767473355299,0.413127650030712,-0.25252467917833,0.0590986058890862
"meek",0.00727331204634527,-0.282243424610834,-0.0410695108508245,-0.0291216871549391,0.0352648552067254
"melancholic",0.278116950314842,-0.312482371874854,-0.0304644889502219,0.0522198105442718,-0.0280435904150075
"merry",-0.501808524996687,0.00203358271297217,0.0565742744995568,0.159674624508882,0.179591645254199
"meticulous",0.0485818133063837,-0.0318355545185489,0.0430218904402367,-0.375818000082379,-0.0677342179340883
"mischievous",-0.144847080225362,-0.0627671031948378,0.608458407088935,0.271470271147786,0.0213864688585509
"modest",0.0174706017337362,-0.436522608929892,-0.324989445361463,-0.0852940268363855,0.130535461992309
"moral",-0.0269137972621392,-0.0132448778815784,-0.491097291560259,-0.0523034032686875,-0.0228235934180794
"moralistic",-0.14083188754716,-0.027286977619276,-0.438686706910983,-0.201236140654633,0.0185064972482871
"naive",-0.0283497824851876,-0.0638142226473331,-0.0870003426982124,0.113555038310029,-0.00486166554140518
"natural",-0.132035822346682,-0.0421153065935997,-0.0386340604937472,0.0440858861023561,0.0979815853157906
"negativistic",0.244231546472502,0.0446074330312927,0.45422086256097,-0.102399848211384,0.173148627571532
"nonchalant",0.151249452545151,-0.17454612796774,0.216140413903305,0.344586502430663,0.018570673724325
"nonconforming",0.347194618921468,-0.0747057176323966,-0.0897429830966375,0.49391646128898,-0.133003594929563
"nonpersistent",0.0302381314484801,-0.0576928394246747,-0.0670885436320995,0.223597942451035,-0.00193764386883078
"nonreligious",0.0426101940992307,-0.0176316263878301,-0.0487552341317128,0.0301796979090724,0.0113987355031625
"nosy",-0.1886230605719,0.0169316244317729,0.220708986897932,-0.0927151212357525,0.00968531738324664
"objective",0.091664141098109,0.051758739861762,-0.294216547233927,-0.185984496417924,-0.119849210821707
"obliging",-0.288057594688039,-0.122793136188099,-0.0683018611507061,-0.0995109176048362,0.106385386963176
"obsessive",0.242224777118045,0.141389075963551,0.0198203501364241,-0.149090996209253,-0.151183177705322
"obstinate",0.240889029374856,0.239938575394985,0.0609814150295914,-0.168184874503993,0.234985913340319
"opinionated",0.0268535758938894,0.402949273471073,0.0339472535862626,-0.0894320411372414,0.0761262120072042
"opportunistic",-0.0642998172879203,0.222784783175083,0.581193778226097,0.252316778274952,-0.117704851073354
"optimistic",-0.326497268544952,0.0351437798266351,-0.00883173529162994,0.147005384890938,-0.0673753565444176
"orderly",-0.111221494756573,-0.0406225202162525,0.0523359909947802,-0.501769929561692,0.0271879329213011
"outspoken",-0.267827982955205,0.659088704636341,-0.102306752489655,0.13886076508229,0.000223444656444534
"passionate",-0.00714437713685492,0.0684116859983595,-0.0263451214599555,0.120067700486525,-0.0460884670151669
"passionless",0.0480317704155849,-0.0588279882304801,-0.0438435682902084,-0.0450297257543521,-0.0039939079460245
"passive",0.0628748598963303,-0.364964877736698,0.0376110586737839,0.0395803315789021,0.0841791206507889
"patient",-0.115974456360466,-0.458062764188764,0.194083272284193,-0.255720501314935,0.0605932671204701
"patronizing",0.00449871074809335,0.263840650894341,0.409713109374564,-0.182306305815938,-0.039045227033531
"peaceful",-0.0242334160958762,-0.475678747453147,0.0251165528557953,-0.0615290250972909,0.0501543715853389
"perceptive",0.0481723376866624,-0.00971621761860205,0.0203101447415295,-0.00273269526236982,-0.106356464986814
"perfectionistic",0.168856188234412,0.117474016218347,-0.0758525150519565,-0.346474663428845,-0.237992022671344
"persistent",0.00437967325597336,0.0918456358415271,0.0029152061126358,-0.0940700390979325,0.0113153028957914
"pessimistic",0.174710019748525,-0.0654099938012628,-0.04192568368216,-0.105561534300922,0.0521526544053794
"placid",-0.00640565047891607,-0.747945078987713,0.169522933939211,-0.181026723975106,0.212466681365417
"playful",-0.26579206017814,0.00525251778059687,-0.079979863109075,0.380680538794262,-0.036616014144963
"poised",-0.25432873959772,0.0196581701705535,0.0791267487288886,-0.20087938270919,-0.171103861592028
"polite",-0.208122678881457,-0.169994505069774,0.0446335798305737,-0.0530587557593329,-0.0219105490365928
"pompous",0.0620928873339536,0.0965804840753953,0.0383052598949573,-0.0404341485806479,-0.0408240742654915
"possessive",-0.0198326363362673,0.0846794974079074,0.0962334083568666,-0.100277146618788,0.0259574965557831
"precise",0.0605150765670939,-0.0139956735444096,0.0559520191068798,-0.363520196611451,-0.028686466031613
"predictable",-0.0496130373063147,-0.194858989548669,-0.0643270351172419,-0.519884292942216,0.324881846878859
"prejudiced",0.04115026947549,0.00213955657214211,-0.0595145932849421,-0.0428679537860843,0.0337229728025299
"pretentious",0.0443674475462087,0.0601769284630623,0.116105328798945,0.0118329343669423,-0.128436740556753
"principled",0.02023075188065,0.0388579969487776,-0.51082089478105,-0.114214988579083,-0.00153035978832956
"progressive",-0.0689292495217971,0.120630356353116,-0.153543794945722,0.215752946280538,-0.444841412753947
"proud",-0.0189907006837953,0.0621837698525805,-0.0198016769713338,0.000629723929869252,0.0248545884986548
"prudish",-0.0179041562692783,-0.147209797105346,-0.00888280034154967,-0.146177380737846,0.0485225580789419
"punctual",-0.112975964071745,0.0214121226173014,0.0440517915350169,-0.451081044947746,0.0551681512570353
"purposeful",0.00631218951971067,0.074895850274934,-0.0247495845964733,-0.0875980487186927,-0.0098481107360656
"quarrelsome",0.0994630859837478,0.320681233489158,-0.144050217616352,-0.072844882662729,0.0978761476825388
"rambunctious",-0.0706117290986739,0.240900770991862,-0.122322001184758,0.308005817732883,0.10604458054341
"rash",-0.019271617262407,0.256964334496002,-0.0856584874509408,0.33343908116896,0.14815403041085
"rational",0.0539307717029987,-0.0244593652729185,0.0039329933561949,-0.16293744667684,-0.114343506765309
"reasonable",-0.0808915384097908,-0.153077251329926,-0.00409021746039456,-0.0792401814024996,-0.0338359682224566
"rebellious",0.163922918271279,0.186736260979204,-0.0263627768863987,0.410846507583019,-0.0272941989140198
"reckless",0.00990586310534862,0.127225410362921,-0.0227980457941593,0.316014727078692,0.117046366030925
"refined",-0.116258280033595,-0.0555009326051936,0.0774410650280995,-0.207048373536113,-0.395300858949131
"reliable",-0.0227635905410854,0.0032344638355649,-0.172583381357331,-0.204581673952007,0.0467550353029216
"religious",-0.212110966500421,-0.0669611982124076,-0.118054561703762,-0.268762590365891,0.0609552120890628
"respectful",-0.120279232140098,-0.0918705587366914,-0.191777602307678,-0.0539160556886929,-0.025018116902948
"responsible",-0.0577555704047014,0.015173293188113,-0.129931730974311,-0.2454917830273,-0.0142432438342305
"restless",0.102382613524158,0.37289860175122,-0.0759758716933922,0.456802192865847,-0.18495440284978
"restrained",0.255583852415719,-0.511039408393136,0.0608285151904175,-0.360555428456751,0.0136915998212229
"reverent",-0.15408044935008,-0.281637191240596,-0.0581140071376741,-0.28571916886004,0.024219712578632
"rigid",0.251771487142054,0.143743482194306,-0.13481669676531,-0.533651812951739,0.201708774407991
"rough",0.193108161981941,0.268078480485459,-0.114899970536424,0.153156193391219,0.289849440345485
"ruthless",-0.00435099500666866,0.224848850123094,0.446344466290753,-0.102622121670682,-0.124229023396898
"sarcastic",0.17592606298663,0.152185303539797,0.150074002479187,0.156617469314276,-0.0182264143353664
"scatterbrained",0.0676035303079164,-0.0768902913321504,-0.133570395589425,0.356681875417163,-0.0671981925894
"scornful",0.17421236545464,0.226884612954457,0.0124268346748196,-0.0900024111648243,0.0455303934051427
"scrupulous",0.0411095677577448,-0.0301002265249261,-0.388482319912113,-0.395379770440747,-0.0656717047244615
"secretive",0.394601841280378,-0.331641265712814,0.586475456286461,0.0596495970681237,-0.0855336635801722
"sedate",0.0842056157584654,-0.57029590201941,0.162525683932246,-0.466164278160104,0.127359916284317
"self-critical",0.267911762642625,-0.0815534938929176,-0.253713198581318,-0.011197492209813,-0.304022383622812
"self-disciplined",-0.00733450051364871,0.062726386966464,-0.0746174451302484,-0.384640466013785,-0.0695693976874655
"self-indulgent",0.00858067703136422,0.0284039819069467,0.246456061888656,0.265227582555726,0.00249561477435608
"self-seeking",-0.0936780169771978,0.0552125377985112,0.774025334254717,0.0455769902748248,-0.0865270209075563
"selfless",-0.159826980306586,-0.0840861344801881,-0.464762001029677,-0.0526837977787638,0.0446923587331187
"sensitive",-0.284089000131837,-0.36158108452638,-0.0679826560165144,0.0503739728643056,-0.122534586378622
"sensual",-0.0148029807994591,0.0157042548850215,-0.0874109748225121,0.251621601784304,-0.130962277539621
"sentimental",-0.26249826070713,-0.357364979527145,0.0464237199884369,0.0153370923539363,0.137034202465194
"serious",0.114959553322416,-0.00618878910498561,-0.0317809303332056,-0.246741519853423,-0.087206948315402
"sexy",-0.0976408470324787,0.203953423906295,-0.0546528393148984,0.212591583641469,-0.115251434552186
"shrewd",0.16912698124019,0.0971930815437824,0.207728201316183,-0.107864150170071,-0.187787115832673
"silent",0.544879124832252,-0.404009417156276,-0.00304323245974664,-0.0659045842052743,0.0018214216980067
"sincere",-0.0855697123438841,0.00376402842483115,-0.51839833965025,-0.0488470009903276,0.0556815527979889
"skeptical",0.367795858418916,-0.102175669800628,0.0705924333742807,-0.124410575316559,-0.00777705767809712
"sluggish",0.0405628053548056,-0.0743575452337213,-0.0764313679923467,0.113804878141845,0.00737446821097028
"sly",0.0175264734741605,-0.142849649324307,0.87380672829269,0.0628505251987325,-0.0421049741589065
"smart",0.0950961975035093,0.00369768688020612,0.00542802632691101,0.00537482683134815,-0.14429856655138
"smug",-0.00788450862347763,0.132415928709812,0.552044234179755,-0.0765194085002669,-0.0722116310846316
"snobbish",0.127800190210103,0.125819015784105,0.0153967503858246,-0.0527489383876899,-0.0902832162977965
"sociable",-0.682508319126329,0.208322718849552,0.0603668796294595,0.136557822254887,0.0557269559188113
"social",-0.674510630754388,0.210354751512647,0.0732268281234033,0.0967554267055271,-0.0153547834454159
"somber",0.334588411085536,-0.174025124564069,0.00863249805311194,-0.102570208830021,-0.0227742613008009
"sophisticated",0.0255478623159205,0.0913793357830231,0.0216819974927858,-0.0458604358696284,-0.543558074901884
"spirited",-0.291530597634414,0.263261184854212,-0.0328605510117289,0.219067856312282,0.0340033330933691
"spontaneous",-0.107516908838733,0.169264653964032,-0.0859723805030063,0.581832745726577,-0.0854527012439523
"stern",0.253524354249558,0.340868500401061,-0.078812308167803,-0.384053493886788,0.096500809486429
"stingy",0.0471895217319195,-0.0872024129991408,0.190358285346526,0.0081771898365671,0.102306975740433
"straightforward",-0.04467996951996,0.22499682486141,-0.650312633523752,-0.0438835194863072,0.12553893349033
"strict",0.0478993158792438,0.262096590772805,-0.0704474551889609,-0.494241712005994,0.0541241537115074
"stubborn",0.144390006272039,0.298092348947049,-0.0257289930464914,-0.158988439807074,0.20065735491248
"subjective",-0.0768051121856529,-0.192805023864384,0.325543647287978,0.262308788287932,-0.0189351533854272
"submissive",-0.0400945018861141,-0.222144623352346,-0.0116043271831263,-0.00483570719133429,0.0401212534772165
"suggestible",-0.147863188212633,-0.0733564076900391,-0.00543655561040529,0.127207782010747,0.00948907169974755
"superstitious",0.0154357586167095,-0.0658642283598088,-0.0229053948796149,0.0207541496805881,0.072391417173683
"surly",0.345410641434772,0.155592739300055,-0.125132117372905,-0.0103933340289658,0.122389172166204
"suspicious",0.126549911897716,-0.159285593610099,0.674379526572993,-0.00823638487753143,0.0769282403456505
"tactful",-0.304270576377671,-0.240653433965834,0.0423109382715743,-0.0704328890284798,-0.242968296330449
"tactless",0.241423183468607,0.287897289028546,-0.0877675416236553,0.0674033662019716,0.179093665199486
"tenacious",0.0265424430928061,0.16327447834978,0.0118410844931019,-0.0598005141508985,-0.012598551391279
"thoughtful",-0.0716823790660553,-0.135280214100742,-0.0272693858782022,-0.0848935702673476,-0.0879800610811952
"thoughtless",-0.0184893657193957,0.033969106019564,0.139337511473753,0.177043929339115,0.125700611908229
"thrifty",0.0478112436977688,-0.22183830671815,-0.0384057841450017,-0.237367374622508,0.05308791672473
"tolerant",-0.23403112092142,-0.392735178060225,0.129848162452095,0.138463690756131,-0.0549968143921848
"tough",0.000317441794363833,0.37244148862826,-0.0610830611468704,-0.0742709975658481,0.138916498348845
"traditional",-0.0879904038203667,-0.141681913385041,0.120389953060496,-0.505338514747379,0.351972140347437
"transparent",-0.260292715351801,0.15686171144954,-0.60218690557603,-0.028002741089724,-0.054269456349991
"truthful",0.0132998229167454,0.0678867577765435,-0.536738680234951,-0.0505719939416417,-0.0230854737138546
"unaffectionate",0.577621328245668,0.0350041664883903,0.068991996921793,0.0193073183633054,-0.0932884722915794
"unaggressive",0.0464586410030626,-0.581677705243423,-0.0390318655469211,0.0365102906440961,0.0604145440835906
"unambitious",-0.0150467620004178,-0.20686110011632,0.0288260295899802,-0.0100329048563504,0.162939070152575
"unassuming",0.0864671471323588,-0.628954160776116,-0.178089902056082,-0.0130317682363853,0.195248177190537
"uncommunicative",0.691443185943718,-0.226181353915188,-0.0884355133714833,0.100378118705771,-0.0569165661802583
"uncompetitive",-0.0155661877442447,-0.538388763499426,-0.0810285863056928,0.00629019509767713,0.177858664596895
"unconventional",0.220307112784891,-0.0275300846157067,0.0477591810294799,0.591689816238541,-0.261011755466589
"uncouth",0.0963479954316082,0.00799515939415141,-0.078121633617789,0.056111314074087,0.0487434959136682
"underhanded",-0.136633234451225,-0.111274872109619,0.835548106592576,-0.0414240664539568,-0.0366524854591335
"understanding",-0.35920266308194,-0.202831169230051,0.0143436838270901,0.0271532393782248,-0.0352791867027748
"unforgiving",0.228972324012593,0.43769913351545,0.0111607435636802,-0.215625929366236,0.0513176979536665
"unfriendly",0.477368367925866,0.0576277244096302,-0.104456718257621,-0.0277042567802781,-0.0161960341545227
"ungracious",0.289383243960144,0.14949374916016,0.0355202900353114,-0.0318952597440235,0.0263298961904419
"uninhibited",-0.210695170980098,0.321717007501257,0.0269760899077012,0.52622965481539,-0.00337206005389731
"unobservant",0.0238250479614751,-0.0543394480192413,-0.051548775685321,0.133834560790309,0.0357945073737493
"unpredictable",0.0927215496234126,0.12202721897601,0.119113286945985,0.582983353091073,-0.0628406403576809
"unreliable",0.0342221479073529,-0.122727268964685,0.160921004176575,0.30953745933601,0.0364150896690952
