"","RC2","RC1","RC4","RC6","RC3","RC5"
"humorous",0.0277551958788514,-0.299291163135975,0.157135906695659,-0.00791539566613872,-0.126837256447205,0.139552777058575
"hypocritical",0.593193087516513,-0.110545055401868,0.000549062567562235,0.0496124457403606,-0.0674793918976483,0.0548663896849196
"idealistic",-0.294914837167682,-0.0978068647211635,0.235533739884662,0.0649647114808201,-0.127906519133319,-0.212242642710744
"ignorant",-0.0569560932517578,0.0137281556682298,-0.00084259759198495,-0.00041700839647234,-0.0167129967909672,0.0403111428270754
"illogical",-0.0542768257346576,-0.0470715302706933,0.136352632717747,0.0139805729162313,0.00940632167338428,0.109931870847548
"immature",-0.0433146474789543,0.0365663853874541,0.137823402596898,-0.00408271153177187,-0.0173872455897328,0.0102166551461908
"impartial",-0.379595897137341,0.212755665295978,-0.05727994489303,0.0227324666556473,-0.339904704924933,-0.127293469913691
"impatient",-0.283601947574109,-0.0231495115262871,0.301927025241134,-0.372674643673012,0.342805552504816,-0.0862349959440096
"impersonal",-0.0286918362044348,0.652995427093947,-0.00832309548037991,0.00848110815101858,-0.0728016828311926,-0.0936307163510241
"impetuous",-0.146992619179116,-0.0544586110251229,0.373855900379708,-0.255963578604011,0.087714502334976,0.0685302421984169
"impolite",-0.0574971413704994,0.119422009063047,0.0499437146909436,-0.0672751054297631,0.314966814608894,0.021066866708688
"impulsive",-0.0616646535885315,-0.0759742007594174,0.541524067703528,-0.208225488071003,0.0504356707801836,0.163147081401599
"inarticulate",-0.0749772437733555,0.191845888521251,0.0634265580470792,-0.017889699827948,-0.0943750105177044,0.0949830192511982
"inconsiderate",0.22754494417014,0.10253836039292,0.0735222062319717,-0.0290154545506394,0.262780042844756,0.0272217831209863
"indecisive",-0.129352918771678,0.0502879645686204,0.284688353396337,0.17194507200615,-0.0468170076310315,-0.0961602234994501
"independent",-0.0379531876566415,0.123322163893835,0.0476838907136162,-0.0905885079212702,-0.0118287120746742,-0.0372569707287521
"indirect",0.632630958641595,0.186538361050734,0.0946874181632437,0.207068457406471,-0.307191794445249,-0.0823186320763446
"indiscreet",0.363671187735491,-0.165246534414254,0.218054440803853,-0.00167533864236347,-0.0047493728329809,0.211783221077548
"individualistic",0.0814766869562066,0.302244584387599,0.267473263683795,-0.162741858615796,0.0500457775625442,-0.148464136366623
"indulgent",0.187950203940143,-0.185534429842675,0.31001693857422,0.0779669280464439,0.0128125751057243,-0.0102117923010013
"industrious",0.0143247546392812,0.0293345510958974,-0.141180025278578,-0.0722196389145986,-0.0124853453138972,0.0467007960740872
"informal",0.0358698843855869,-0.070318964121297,0.482763359772896,-0.0417741817540097,-0.142009433519113,0.253132175752871
"ingenious",0.0610829241565442,0.155172281213242,0.12348003598932,-0.037854441259773,0.000181019726656786,-0.260485555153489
"inquisitive",0.0583000518569273,0.00575930404138322,0.062090160600824,0.0421493128305487,0.00288744322704822,-0.252525936439454
"insensitive",0.0307455565405577,0.167512645989916,-0.0171730534720243,-0.111547999613642,0.359421799661114,0.0214002209454945
"insightful",0.00988923462765465,0.0689201619576713,0.00657031053722178,0.0233347722835895,-0.00436716940282408,-0.176564831869664
"insincere",0.72257300320989,-0.0918143863673118,-0.0591946491256202,0.0289366114683694,-0.134589616400095,-0.0399532676447802
"intelligent",0.00895700663446885,0.101699034034729,0.015673693332762,-0.0250983587750402,-0.0162153602652998,-0.137488336779961
"intense",-0.091047318513268,0.137673025341597,0.0433352699850973,-0.470374134445815,0.149458945979488,-0.217914285553836
"intolerant",-0.197210449430939,0.0155550583024038,-0.0913220133019165,-0.0447511164415558,0.503938470698303,0.057030259165253
"intrusive",0.257750128347273,-0.255421270436298,-0.137463393338648,-0.0322851088901338,0.289858309414166,-0.0147660674248895
"inventive",-0.0272193969093997,0.131170942596674,0.224380551722461,-0.0229427821699531,0.03135843195975,-0.210014956225975
"irreverent",0.111616162934923,0.0976912967412368,0.40862823980779,-0.149535434813045,0.0042485883534774,0.06280210435704
"jovial",0.0644614142963256,-0.498261824994033,0.189538048556558,-0.0250732624776668,-0.115995880920709,0.196732589967912
"knowledgeable",0.00224350954007245,0.0907206909726441,-0.0201839220576529,-0.000159617486316013,-0.00264179643629699,-0.122402144574205
"lax",-0.00836134627958333,0.0374132265445329,0.398064756753597,0.140912407817472,-0.0268226482955232,0.034476128168811
"lazy",-0.0714654622046423,0.030695251624258,0.142446736294132,0.0484883108863954,-0.00702743001230671,-0.000132641980351981
"lenient",0.126163747643462,-0.176942858381152,0.231248425620572,0.321692138239239,-0.326832984421447,0.0610764150242525
"lethargic",-0.066347449151513,0.0288833675153851,0.0957513539774032,0.0467614859694053,-0.0140732134621289,0.0056633596604824
"logical",0.0247575922266925,0.108165101233696,-0.172706348802461,-0.0402375608162307,-0.0150424752573017,-0.101589056675144
"loyal",-0.209704185773999,-0.0169101535908356,-0.0392407983134775,-0.0347191325378034,-0.0518699011582007,0.0572587189733606
"lustful",-0.029707259032029,0.0176698354675976,0.100294439420716,-0.0738777894571562,-0.0388335654003627,-0.00121830653493357
"magnetic",0.20763733853092,-0.358132124948982,0.186141272678119,-0.235601592743478,-0.0946381395306343,-0.0935365518965995
"manipulative",0.900599541868234,-0.103704365959902,-0.0846630336079893,-0.028395293706327,-0.187322838772292,-0.0746146595544542
"mannerly",0.0556083347249162,-0.171176192866243,-0.113827882781551,0.117934422906839,-0.101368384195848,-0.0149430711339659
"masculine",0.0923492298682837,0.419104203902121,-0.0198972071503974,-0.360878058260193,-0.099683307377654,0.374846616207874
"masochistic",-0.0691182997841715,0.0165896387960694,-0.00544112610014515,-0.0206007995777379,-0.0199805566345996,-0.0074734958583991
"mature",0.00383840458823145,0.0239483846627009,-0.173833939522073,0.0414952042148388,-0.0453190216033064,-0.011461360454936
"meddlesome",0.377255220406691,-0.32437170793462,-0.197633936216535,0.10671095970196,0.290814022895961,0.0213681178025219
"meek",-0.0453198840928632,0.0355986565214533,-0.0127026461702677,0.225170843824209,-0.116686994000902,0.0301088576682838
"melancholic",-0.0417128511009944,0.261036116785566,0.0766041860450493,0.265554199838853,-0.0378625103735982,-0.0352662235122103
"merry",0.0572555083285688,-0.434016317206471,0.14863449205707,-0.024867840092005,-0.151632814334494,0.179839651964132
"meticulous",0.0467786406736654,0.0432958269365946,-0.36231415163309,0.0593622681758428,0.0396510234437476,-0.0730798221697126
"mischievous",0.608497082829823,-0.121546789650597,0.256919817465989,0.0197370412106542,-0.118676447735793,0.0245883576174418
"modest",-0.325855932305286,0.0762913685502228,-0.0648707378963657,0.328706100625367,-0.194963671622935,0.126223962160587
"moral",-0.486655277284886,0.0030345753401604,-0.0529449579039739,-0.0152397230417157,-0.0469260648662225,-0.0182938049622198
"moralistic",-0.445789479749547,-0.13208933550585,-0.179167925560397,0.0647390509537266,0.02141738649722,0.00900896637906237
"naive",-0.0918694371678455,-0.0198870469114258,0.117508941596583,0.0464097260010656,-0.0410876219020038,-0.00581758100481477
"natural",-0.0401822494325574,-0.113556808717304,0.0449354247584829,0.0324003245494697,-0.0443191402037159,0.0961331289727217
"negativistic",0.428934884410035,0.111179491744026,-0.0662412817348007,0.111772406005056,0.320021624158481,0.147016246301136
"nonchalant",0.218677138266596,0.16950839333187,0.329751763250274,0.0749825630883472,-0.129909594366206,0.0278214997460839
"nonconforming",-0.0978789832650232,0.31834011943635,0.486724044777752,0.0128512809682593,-0.0181526923047531,-0.124450894061228
"nonpersistent",-0.0816654734476367,0.00830842510799085,0.235829590356903,0.0676543920033008,0.0174289668208773,-0.00791068538215768
"nonreligious",-0.0449093993452227,0.0509908492182352,0.024311719230322,-0.00709549837037201,-0.0252310583205896,0.0153401444190589
"nosy",0.19636171258496,-0.237229942414339,-0.0567514799819843,0.102877454957819,0.126148724832942,-0.0136297185452493
"objective",-0.272793052185126,0.133133698405361,-0.206482061295916,-0.110434705937908,-0.0657114466989534,-0.103959843184787
"obliging",-0.0616501268471397,-0.219730079394536,-0.101169277362451,0.0741520193524654,-0.155838793701662,0.106923459663839
"obsessive",0.0133518801536681,0.171787175955618,-0.136368699119371,-0.0573629831992846,0.192713077913655,-0.156904661694791
"obstinate",0.0586112451766674,0.142487183851495,-0.1653301507515,-0.118756202124275,0.306196786602156,0.226903676396254
"opinionated",0.00910758007102851,-0.110145019531268,-0.0639100210468695,-0.169289561131467,0.418932775022617,0.0540587623982649
"opportunistic",0.608762114949347,-0.0167679953837718,0.192074137491395,-0.301866970947225,-0.12777527323238,-0.0899238700444512
"optimistic",0.00153776224558853,-0.24846454257332,0.123909745042578,-0.098874066947443,-0.187984848542967,-0.0554290768442545
"orderly",0.0654192916976808,-0.0792867457989967,-0.496065054590943,0.0483091493209531,-0.0249661969309033,0.024399689969554
"outspoken",-0.120553770196466,-0.366836350984752,0.136522576747973,-0.426032482365091,0.365350163063614,-0.00959992261470818
"passionate",-0.0323411227144821,-0.0234989886583705,0.120968611875709,-0.0452643487696229,0.0374031763868628,-0.0470599783474181
"passionless",-0.0388049680835774,0.062531399035991,-0.0476811910466773,0.0276942064324901,-0.0411500997356698,-0.000835530393081052
"passive",0.0269926887563054,0.0771977464793397,0.0638594539830189,0.306524753184349,-0.109615805137296,0.0745503835310448
"patient",0.208676899208118,-0.0125647102504963,-0.251171923666686,0.311877263045706,-0.309585613237585,0.0628215756013121
"patronizing",0.376316898589041,-0.13805670157222,-0.137678438446939,-0.0189789518888254,0.390549893717111,-0.070665116136238
"peaceful",0.0168092252713374,0.0231819512306623,-0.0322633239320361,0.387062839863296,-0.198126055524884,0.0398682513344671
"perceptive",0.0177217640398452,0.0414917151950325,0.00180789825676795,0.0132040100211468,0.00429103436958405,-0.10701074397359
"perfectionistic",-0.0757723667271044,0.128754274309367,-0.332248004722613,-0.0474852861900312,0.138426058100829,-0.241983446211774
"persistent",0.0162365376008476,0.0195871270137604,-0.111270025512851,-0.10596655849729,-0.0066457339792062,0.01977562746153
"pessimistic",-0.068611207199043,0.0849477579771104,-0.0607637258237615,0.176157638806697,0.211290248613434,0.0280443588252473
"placid",0.169340651916298,0.0820388450598978,-0.150246987669034,0.579706067516356,-0.332574948628164,0.202275007617184
"playful",-0.0938828286112937,-0.244431190980156,0.381965166730561,-0.0107019948185655,-0.0821949474016536,-0.0384168272859467
"poised",0.0918466685565424,-0.189055370153735,-0.21035447101477,-0.0500083216454881,-0.135691422890131,-0.164530560083416
"polite",0.0498903883120739,-0.141608020467463,-0.0532535286270814,0.104007222790147,-0.182764601999208,-0.0199677925264499
"pompous",0.029498729264796,0.0157408173454396,-0.0291933862093752,-0.0278190244035851,0.127300966082566,-0.0480125415975397
"possessive",0.0919280153881136,-0.0490180215836282,-0.0929947934751623,-0.0253366315751166,0.0956228915239075,0.0194817541144633
"precise",0.0644516381298757,0.060954098486772,-0.357984270409408,0.0282664238020923,0.0300540372280514,-0.0304403348277602
"predictable",-0.0713614631969692,-0.069432926862305,-0.480768610454658,0.259065492216547,0.0927429530417,0.301757693595725
"prejudiced",-0.0701004566032019,0.0057468357602289,-0.0258556763073719,0.0490111902711802,0.0928198557111479,0.0241280516241969
"pretentious",0.104924608433524,0.00489187963550431,0.0250133377565258,-0.00294324654198532,0.0888870398197203,-0.135534170061316
"principled",-0.504311372117967,0.037736308036412,-0.11636543177067,-0.0505668450410124,0.000758121701128594,0.00321954169898685
"progressive",-0.149291573104462,-0.02786268656391,0.198430601114751,-0.165598040583411,-0.119161582513629,-0.42936067780788
"proud",-0.0157665539093441,-0.0160926175641744,-0.0070780210588713,-0.0605880555129357,0.00879346100378764,0.0279526346334993
"prudish",-0.0133178531092072,-0.0131740835877802,-0.128669694869233,0.146860886712168,-0.0202201532709114,0.0403394919706562
"punctual",0.0557484627702613,-0.0929376980642204,-0.447869800563194,0.00357693551425677,0.0124816534230452,0.0523201336151573
"purposeful",-0.00924910815196067,0.0316159716363181,-0.107352293567685,-0.10549347707239,-0.0350467209084127,0.000877804473075762
"quarrelsome",-0.181041245598687,-0.0623836333836325,-0.0274054671072517,-0.0648831645012485,0.466496494649263,0.0669361294722417
"rambunctious",-0.111889754212186,-0.0598950024647725,0.271368632698844,-0.257734062230503,0.00393921777019736,0.121396400043637
"rash",-0.0914749261020664,-0.0623670845538659,0.317558223328237,-0.202305288496138,0.131651701118208,0.150595259104355
"rational",0.0188816498384424,0.0879887131386194,-0.174794321299299,-0.0255842708381363,-0.077558717858743,-0.104714279068725
"reasonable",0.00904368160729045,-0.0138880718868138,-0.0890551047941881,0.0640110384653014,-0.180475602739519,-0.0254345140730871
"rebellious",-0.027600324949686,0.128516140851909,0.388185592172571,-0.186808869755217,0.0697978307784527,-0.0167992669562874
"reckless",-0.0143195769389521,0.0181304187245922,0.285019803715374,-0.164683486761338,-0.0201695186366662,0.130399808549374
"refined",0.0505622244477024,-0.148517762414267,-0.157167145204012,0.155940011677171,0.0611592707193861,-0.417284429320984
"reliable",-0.15678192827144,0.0142679245939901,-0.216529312962807,-0.0395518999242503,-0.0528503329486734,0.0544392340481317
"religious",-0.115915614719709,-0.177572658514151,-0.257320584809114,0.0742816957090592,-0.0491184419572116,0.0549655492004141
"respectful",-0.18317887139422,-0.0627594017711381,-0.0596712389371294,0.030030708484407,-0.138279392843428,-0.0189166626244305
"responsible",-0.11612618616335,-0.022038158699146,-0.253202794130552,-0.0372525353453679,-0.0477831827352147,-0.00857261336654144
"restless",-0.0569702604558863,0.112024716020443,0.39854233864413,-0.421035741395087,-0.0115501837221554,-0.154471654477015
"restrained",0.0687748804556823,0.298926347698913,-0.338104624647346,0.393045609304454,-0.175680748497578,0.0102185839545642
"reverent",-0.0559216885626358,-0.0957379251733547,-0.266686975283401,0.231014810494008,-0.154001249348165,0.0177065146833344
"rigid",-0.12869213399675,0.180343728957719,-0.521288275864451,-0.0387153058481438,0.269411924813058,0.19256734609264
"rough",-0.0961451210020761,0.166478166796375,0.11121265684035,-0.27319588669042,0.119055439731345,0.306417026296106
"ruthless",0.45531242241019,-0.0239210466528473,-0.119466303605758,-0.179335110203166,0.0747934857865688,-0.119136991568084
"sarcastic",0.137080692562333,0.0979715416457159,0.162366131397515,-0.0725532489445694,0.184477317897043,-0.0242487735278732
"scatterbrained",-0.1503255343162,0.0486510525798752,0.36711521547813,0.0665622600217141,-0.0111251373956413,-0.0704437587641603
"scornful",-0.0245821723457269,0.0136799792770833,-0.0411420130780795,0.00726366685998955,0.433398207945336,0.0141889212967998
"scrupulous",-0.394091050784901,0.0235857294271925,-0.365621885046537,0.0882976484726617,0.0906569328240531,-0.0772269042218887
"secretive",0.611046177602888,0.442273173500809,0.0315246642050522,0.146491078976048,-0.231261327919402,-0.0654172984742438
"sedate",0.145835709813442,0.0840123952716896,-0.40405152790005,0.556973489115348,-0.0634988974306938,0.0989542442067525
